"ID","ORIGINURI","UUIDHISTORY","DEFINITION","SCOPENOTE","REUSELEVEL","SKILLTYPE","PREFERREDLABEL","ALTLABELS","DESCRIPTION","ISLOCALIZED","DEGREECENTRALITY","INTEROCCUPATIONTRANSFERABILITY","UNSEENTOSEENTRANSFERABILITY","CREATEDAT","UPDATEDAT"
"673b3fd46221dab5a11bb4bd","http://data.europa.eu/esco/skill/00ff06cc-103f-4c85-b5df-6f75acff6abf","eba78306-6cd4-4733-b14d-c6b9e25de215
ae0b3ffd-54a2-4e9d-b1af-ab644d9e281e","","","sector-specific","skill/competence","advise on customs regulations","advise customers
advise on customs regulations","Give information to people regarding import and export restrictions, tariff systems and other custom-related topics.","false","4","0","0","2024-11-18T13:23:34.853Z","2024-11-18T13:25:36.995Z"
"673b3fd46221dab5a11bb4be","http://data.europa.eu/esco/skill/011711eb-f20b-4d64-84d7-17b8979946dc","fcf250d3-4580-4f1f-80e0-78a2522adf6a
972db749-0d6d-41d3-9389-e0ea2587e31e","","","occupation-specific","skill/competence","manage university department","manage university departments
managing university department
supervise university department
oversee university department
manage university department
coordinate university department
manages university department","Supervise and assess the university support practices, students' well-being, and teachers' performance.","false","1","0","0","2024-11-18T13:23:34.853Z","2024-11-18T13:25:42.144Z"
"673b3fd46221dab5a11bb4bf","http://data.europa.eu/esco/skill/0121ac3b-775b-4faf-b86d-0078623674bc","401ec27a-d736-4b4f-a610-7d542edf20f1
1338defa-62b9-448f-823a-e66896fe408e","","","sector-specific","skill/competence","develop terminology databases","define terminology databases prepare terminology databases
write terminology databases
compile terminology databases
developing terminology databases
develop terminology databases
developing terminology database
draw up terminology databases
populate terminology databases
develop terminology database","Collect and submit terms after verifying their legitimacy in order to build up terminology databases on an array of domains.","false","3","0","0","2024-11-18T13:23:34.853Z","2024-11-18T13:25:28.785Z"
"673b3fd46221dab5a11bb4c0","http://data.europa.eu/esco/skill/01267c89-b27f-4de0-b555-3683c5a5d66e","8a70ca57-164c-4a8e-9c50-346ff9c7da54
1733c87d-f8ad-4e63-9d7b-f2114ebf4b94","","","sector-specific","skill/competence","assess nutritional characteristics of food","judge nutritional characteristics of food
determine nutritional characteristics of food
assess the nutritional characteristics of food
check nutritional characteristics of food
assess nutritional characteristics of food
appraise nutritional characteristics of food","Evaluate the nutritional value of food, including proportion of fats, carbohydrates, sugars, vitamins, in order to contribute to a better healthy diet.","false","8","0","0","2024-11-18T13:23:34.853Z","2024-11-18T13:25:32.578Z"
"673b3fd46221dab5a11bb4c1","http://data.europa.eu/esco/skill/012795fe-5f85-4d12-a10e-9dabda4ea05f","b2132edb-6345-437e-be80-1143b81eb4a5
4173989d-8323-4d17-a19a-bbaf774ec094","","","occupation-specific","skill/competence","repair electric bicycles","repair electric bicycle
repair electric bicycles
repair electric bikes
fix electric bikes
repairing electric bicycles
fix electric bicycles
repair bicycles","Inspect the functioning of the electrical components, wiring, and fuses. Check for damage and malfunctions and determine the cause. Dismantle and repair bicycle components, such as add-on drives, switching systems, power supply systems and lightning systems. Adjust mechanical and electronic switchgear, drives, brake systems and chassis components. Check the bicycle's operating fluids and see if it needs refills or changes.","false","1","0","0","2024-11-18T13:23:34.853Z","2024-11-18T13:25:37.429Z"
"673b3fd46221dab5a11bb4c2","http://data.europa.eu/esco/skill/012d6406-016a-4790-aeb8-853e61058517","72b56347-fb50-4dd8-ac73-b2941ad934f3
e14aefcd-654b-4fde-a8f3-12a7df6064ba","","","sector-specific","skill/competence","maintain sorting equipment","maintain sorting equipment
maintaining sorting equipment
sorting equipment maintaining
maintaining of sorting equipment
sorting equipment repairing
repair sorting equipment
repairing sorting equipment","Perform routine maintenance as well as minor repairs on the equipment used for sorting waste and recyclable materials.","false","4","0","0","2024-11-18T13:23:34.853Z","2024-11-18T13:25:36.995Z"
"673b3fd46221dab5a11bb4c3","http://data.europa.eu/esco/skill/012f9ad1-b95b-42f1-b2c7-3793cdbce443","4ea9d3aa-d309-45e0-8715-7a0be5c21efd
ca7143a5-ffc3-42e7-abe4-6c5663575cc8","","","sector-specific","skill/competence","explain features in accommodation venue","explain accommodation venue features
explain accommodation features at venue
explain features in guest room
brief guests on room facilities
explain features in accommodation venue","Clarify guests' accommodation facilities and demonstrate and show how to use them.","false","5","0","0","2024-11-18T13:23:34.853Z","2024-11-18T13:25:37.429Z"
"673b3fd46221dab5a11bb4c4","http://data.europa.eu/esco/skill/0132ac4f-ffac-4396-8b56-052fde0c9d73","33cb811e-400a-4be0-966c-19f8e6451b2a
b3898f27-3598-4bcd-8746-11984bfbe678","","","sector-specific","knowledge","types of barley","type of barley
a type of barley
barley types
types of barley
kinds of barley
strains of barley
varieties of barley
categories of barley","The different types of barley; their characteristics, and quality.","false","5","0","0","2024-11-18T13:23:34.853Z","2024-11-18T13:25:23.515Z"
"673b3fd46221dab5a11bb4c5","http://data.europa.eu/esco/skill/013441c1-1f13-47e9-80c4-9a53e8e1bc05","ebae9989-ee81-41c9-ab82-969b0fa8cd1e
eb4d0662-3fa5-4512-9ad6-eddee1289beb","","","sector-specific","knowledge","KDevelop","KDevelop 4.7.0
KDevelop 4.6.0
KDevelop 4.0.0
KDevelop
KDevelop 5.0.0","The computer program KDevelop is a suite of software development tools for writing programs, such as compiler, debugger, code editor, code highlights, packaged in a unified user interface. It is developed by the software community KDE.","false","12","0","0","2024-11-18T13:23:34.853Z","2024-11-18T13:25:42.144Z"
"673b3fd46221dab5a11bb4c6","http://data.europa.eu/esco/skill/0138fdc7-edbb-485c-9aa9-544f723eb62f","735d7ce4-3a23-4f76-bda6-e3c00a55e390
749e9034-861c-45af-9f6f-9752584fc22a","","","sector-specific","skill/competence","purchase vehicle parts","oversee parts purchasing
carry out part purchasing
carry out parts purchases
carry out parts purchasing
carrying out parts purchasing
make parts purchasing
undertake parts purchasing
complete parts purchasing
purchase vehicle parts","Order specific parts required for maintenance and repair of a wide variety of vehicles.","false","7","0","0","2024-11-18T13:23:34.853Z","2024-11-18T13:25:28.785Z"
"673b3fd46221dab5a11bb4c7","http://data.europa.eu/esco/skill/013a64b9-5e74-4f7f-af5b-9ec76715238b","4eced700-046f-4a03-b712-1c240947c8ea
c1220bf0-55c3-4f58-98fa-56c449fc8c16","","","cross-sector","skill/competence","inspect offshore constructions","inspect offshore constructions
evaluate offshore constructions
inspect offshore construction
inspeting offshore constructions
examine offshore constructions
check offshore constructions
assess offshore constructions","Conduct regular inspections during and after the construction of offshore facilities such as oil platforms to ensure risk minimisation and compliance with regulations.","false","7","0","0","2024-11-18T13:23:34.853Z","2024-11-18T13:25:37.774Z"
"673b3fd46221dab5a11bb4c8","http://data.europa.eu/esco/skill/01468114-b99c-4f48-9374-a520a7faa9c9","ce8f3a06-69e6-4c29-bdff-aff9033e6bbb
91a64bdf-87d7-4552-9885-07657af85235","","","sector-specific","skill/competence","transport patient to medical facility","transport patient to medical facility
assist in patient transportation
transfer patients to medical facilities
transport patients to medical facilities
transfer patient to medical facility
transport a patient to a medical facility","Assist in lifting and carrying of the patient into the emergency vehicle for transport, and into the receiving medical facility on arrival.","false","2","0","0","2024-11-18T13:23:34.853Z","2024-11-18T13:25:37.429Z"
"673b3fd46221dab5a11bb4c9","http://data.europa.eu/esco/skill/0156865e-5010-4908-8e0f-ce3aebc2d136","1e8bf8db-5652-40d6-ae11-ce3fd6a74075
7142ac9f-f293-42bc-bcf0-89947409f664","","","occupation-specific","skill/competence","adjust envelope cutting settings","tweak envelope cutting settings
adjusting envelope cutting settings
change envelope cutting settings
adjust envelope cutting setting
adapt envelope cutting settings
modify envelope cutting settings
adjust envelope cutting settings","Make sure that the right window cutting and patching standard are used. Prepare this by gumming on the blank with a dry patch and on the window material during its conveyance. Adjust on the basis of window, gum, and patch position and level of evenness.","false","1","0","0","2024-11-18T13:23:34.853Z","2024-11-18T13:25:37.429Z"
"673b3fd46221dab5a11bb4ca","http://data.europa.eu/esco/skill/0157feec-52c2-4764-b83d-2d017ce8e49d","b863b6b8-e51c-4770-8e05-e4ce7119b792
7ca102df-029c-459e-90a0-533267b3d793","","","sector-specific","skill/competence","prepare oils","arrange oils
assemble oil
prepare oil
prepare, select and mix oil
assemble oils
prepare oils
arrange oil","Select the appropriate oils for the client, mix and blend them in order to create individualised compounds with specific needs and ratios for clients, keeping records of applied treatments and the blends used during the therapy.","false","2","0","0","2024-11-18T13:23:34.853Z","2024-11-18T13:25:32.578Z"
"673b3fd46221dab5a11bb4cb","http://data.europa.eu/esco/skill/015b0162-6dd3-4d46-bbfd-325086155dd5","d16a5de2-2ffc-4eaa-a799-c6a5deb8d5c2
4a8c8e49-77b0-4a0d-985a-8c1deb015f0d","","","sector-specific","skill/competence","purchase supplies","pay for supplies
acquire supplies
gain supplies
purchase of supplies
supplies purchasing
buy supplies
purchase supplies
purchasing supplies","Purchase and replenish supplies; make sure that all required goods are available in stock.","false","4","0","0","2024-11-18T13:23:34.853Z","2024-11-18T13:25:37.774Z"
"673b3fd46221dab5a11bb4cc","http://data.europa.eu/esco/skill/015cd017-b146-4c9d-ab10-5dfca451c30a","68e5ed00-5287-422a-9217-ddb9ce6ba560
8e94f497-639d-49aa-a5cc-681753aea504","","","sector-specific","skill/competence","pursue excellence in the creation of food products","look for excellence in the creation of food products
pursuing excellence in the creation of food products
aim for excellence in the creation of food products
pursue excellence in the creation of food products
seek excellence in the creation of food products
pursue excellence in the creation of a food product","Try to develop food products in their most qualitative form possible.","false","2","0","0","2024-11-18T13:23:34.853Z","2024-11-18T13:25:27.951Z"
"673b3fd46221dab5a11bb4cd","http://data.europa.eu/esco/skill/0162b701-6bb4-400a-b557-7996053d7daf","1f61d0c3-7dea-4e2e-b2e2-59625d858f00
990d7d5b-7523-4e1e-abda-fbd29d7a6647","","","sector-specific","skill/competence","maintain personal hygiene standards when cleaning","maintain personal hygiene standards when cleaning
maintaining personal hygiene standards when cleaning
keep up personal hygiene standards when cleaning
maintain personal hygiene standard when cleaning
maintain personal hygiene when cleaning
sustain personal hygiene standards when cleaning","Make sure to keep yourself clean and tidy and wear protective equipment when performing cleaning activities, as required by the health and safety procedures of the task or the organisation.","false","11","0","0","2024-11-18T13:23:34.853Z","2024-11-18T13:25:32.153Z"
"673b3fd46221dab5a11bb4ce","http://data.europa.eu/esco/skill/0167ee96-f478-4383-afe6-aabf387da5b3","be606337-11c1-470d-ba16-1224dd26b809
bbfd9779-69ff-4878-b616-c339a24cf735","","","cross-sector","skill/competence","liaise with typists","cooperate with typists
liaising with typists
liaise with typists
work together with typists
collaborate with typists
liaise with typist","Give instructions to typists about the addressees, the appropriate format, the number of copies required, etc. for them to type the final documents.","false","0","0","0","2024-11-18T13:23:34.853Z","2024-11-18T13:23:34.853Z"
"673b3fd46221dab5a11bb4cf","http://data.europa.eu/esco/skill/016cee6c-9e95-466c-bd51-d63327751aa2","24d784d5-a321-4534-9364-fdef4706aa36
fedfb0c6-c3d8-45dd-93c6-41975ada41e2","","","sector-specific","skill/competence","assess railway operations","appraise railway operations
assess railway operations
evaluate railway operations
conduct review of railway performance
conduct analysis of railway operations
analyse railway operations
conduct evaluation of railway performance
conduct study on railway operations and performance
review railway operations","Review and study existing railroad equipment, facilities, systems and processes in order to improve railway safety and efficiency, increase quality, and reduce costs.","false","5","0","0","2024-11-18T13:23:34.853Z","2024-11-18T13:25:28.441Z"
"673b3fd46221dab5a11bb4d0","http://data.europa.eu/esco/skill/016e7bf4-fe86-4a1f-ace1-54e5b697293d","9c13adb2-74e7-42ca-99d7-93e545ed884c
ead7a500-63d3-4d64-bb5f-1aff8cfa6431","","","occupation-specific","skill/competence","practise extreme sports","participate in extreme sports
practice extreme sports
play extreme sports
practise extreme sport
practising extreme sports
engage in extreme sports
practise extreme sports","Practise action sports considered to have a high level of inherent danger and involving speed, height, a high level of physical exertion, and highly specialized gear.","false","1","0","0","2024-11-18T13:23:34.853Z","2024-11-18T13:25:28.441Z"
